cookbook@query	酸菜鱼怎么煮啊？	b-dishname i-dishname i-dishname o o o o o
cookbook@query	怎样蒸排骨最好吃的。	o o b-dishname i-dishname i-dishname o o o o o
cookbook@query	基尾虾怎么做？	b-ingredient i-ingredient i-ingredient o o o o
translation@translation	出口在哪里英文怎么说	b-content i-content i-content i-content i-content b-target i-target o o o
telephone@dial	呼叫徐媛	o o b-name i-name
map@route	从济源市到河南省电信分公司怎么走	o b-startloc_city i-startloc_city i-startloc_city o b-endloc_province i-endloc_province i-endloc_province b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
website@open	我想看一下凤凰网	o o o o o b-name i-name i-name
tvchannel@play	高清中央电视台电影频道	b-resolution i-resolution b-name i-name i-name i-name i-name i-name i-name i-name i-name
video@query	想唱就唱	b-name i-name i-name i-name
message@send	发短信给子健晚上回家吃饭	o o o o b-name i-name b-content i-content i-content i-content i-content i-content
app@launch	启动浏览器	o o b-name i-name i-name
telephone@dial	拨号曹兴发	o o b-name i-name i-name
translation@translation	晚安的英语	b-content i-content o b-target i-target
map@position	松江钢材城在哪里	b-location_poi i-location_poi i-location_poi i-location_poi i-location_poi o o o
flight@query	后天去武汉的航班	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
video@query	我想看电影台北飘雪	o o o b-category i-category b-name i-name i-name i-name
news@play	请给我讲一下今天的新闻吧！	o o o o o o b-datetime_date i-datetime_date o o o o o
epg@query	上周六发现之旅有演星跳水立方呢	o o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel o b-name i-name i-name i-name i-name i-name o
cinemas@query	最近有什么科幻电影？	o o o o o b-category i-category o o o
stock@query	中国建设银行的行情	o o b-name i-name i-name i-name o o o
video@query	天才碰麻瓜	b-name i-name i-name i-name i-name
cookbook@query	啥婆豆腐的制作方法	o o b-ingredient i-ingredient o o o o o
novel@query	我要看军事武侠小说	o o o b-category i-category i-category i-category o o
stock@query	查询一下南方航空的股票	o o o o b-name i-name i-name i-name o o o
novel@query	最近好看的小说	o o b-popularity i-popularity o o o
health@query	男性节育	b-keyword i-keyword i-keyword i-keyword
telephone@dial	呼叫广岁	o o b-name i-name
map@position	常州在哪	b-location_city i-location_city o o
stock@query	中信证券股票	b-name i-name i-name i-name o o
poetry@query	所以说李白的诗。	o o o b-author i-author o o o
news@play	答复，我要听新闻。	o o o o o o o o o
message@send	给黄卫国发短信	o b-name i-name i-name o o o
video@query	开心大冒险	b-name i-name i-name i-name i-name
video@query	风车第十五集	b-name i-name b-episode i-episode i-episode i-episode
tvchannel@play	帮我调转到风云音乐频道	o o o o o b-name i-name i-name i-name i-name i-name
poetry@query	来一首毛泽东的词。	o o o b-author i-author i-author o o o
poetry@query	那就来一首李白的诗词。	o o o o o b-author i-author o o o o
train@query	明天去贵阳的火车	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
bus@query	在菏泽怎么坐去北京的车。	o b-src i-src o o o o b-dest i-dest o o o
cookbook@query	菠萝包怎么做？	b-dishname i-dishname i-dishname o o o o
poetry@query	落花不是无情物的下一句是什么？	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
cookbook@query	福寿鱼怎么煮比较好吃？	b-ingredient i-ingredient i-ingredient o o o o o o o o
tvchannel@play	打开浦口生活资讯频道	o o b-name i-name i-name i-name i-name i-name o o
map@position	迎宾路在哪	b-location_poi i-location_poi i-location_poi o o
novel@query	玄幻小说 幻神	b-category i-category o o o b-name i-name
map@position	查询沿途的ktv	o o o o o b-location_poi i-location_poi i-location_poi
riddle@query	搜索一个字谜了。	o o o o b-category i-category o o
translation@translation	完毕用英文怎么说	b-content i-content o b-target i-target o o o
riddle@query	出一个谜语给我猜猜吧！	o o o b-category i-category o o o o o o
epg@query	书画频道上周六有开始非诚勿扰么	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date i-datetime_date o o o b-name i-name i-name i-name o
video@query	最近有什么好看的电视连续剧武打的。	b-timedescr i-timedescr o o o b-scoredescr i-scoredescr o b-category i-category i-category i-category i-category b-tag i-tag o o
website@open	打开新浪网我肏	o o b-name i-name i-name o o
map@route	到郑州火车站	o b-endloc_city i-endloc_city b-endloc_poi i-endloc_poi i-endloc_poi
poetry@query	读一首唐诗。	o o o b-dynasty o o
cookbook@query	艺锅肉怎么做？	o o b-ingredient o o o o
lottery@number_query	上一期15选5的中奖号码是多少？	b-relissue i-relissue i-relissue b-name i-name i-name i-name o o o o o o o o o
app@launch	打开今天朝记事本软件	o o b-name i-name i-name i-name i-name i-name o o
website@open	打开杜鑫文的网站	o o b-name i-name i-name i-name i-name i-name
poetry@query	毛泽东的诗哦。	b-author i-author i-author o o o o
riddle@query	你给我说几个谜语。	o o o o o o b-category i-category o
lottery@number_query	查七乐彩开奖结果	o b-name i-name i-name o o o o
news@play	我想看新闻。	o o o o o o
poetry@query	造化钟神秀的下一句是什么？	b-keyword i-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
video@query	查找电影	o o b-category i-category
health@query	鼻息肉	b-keyword i-keyword i-keyword
cookbook@query	米饭怎么做	b-dishname i-dishname o o o
video@query	北疆战士	b-name i-name i-name i-name
news@play	我要点新闻。	o o o o o o
map@position	我们现在在什么地方	o o o o o o o o o
map@route	去红心中路怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
epg@query	我要看湖南卫视快乐大本营	o o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name i-name i-name
novel@query	搜一下小说。	o o o o o o
train@query	厦门到赣州的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
tvchannel@play	湖北电视台高清	b-name i-name i-name i-name i-name b-resolution i-resolution
health@query	急性胃肠炎。	b-keyword i-keyword i-keyword i-keyword i-keyword o
stock@query	真达林业的股票怎么样	b-name i-name i-name i-name o o o o o o
cinemas@query	给我查一下最近在播哪些电影	o o o o o o o o o o o o o
cookbook@query	怎么做煎饼？	o o o b-dishname i-dishname o
telephone@dial	给爸爸打电话	o b-name i-name o o o
poetry@default	分手时，背一首诗吧？	o o o o o o o o o o
epg@query	中央电视台一套现在放什么节目？	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o o o o o o
video@query	能不能看当前的中超联赛	o o o o o o o b-name i-name i-name i-name
radio@launch	我好想听新城知讯台	o o o o b-name i-name i-name i-name i-name
video@query	爱情公约	b-name i-name i-name i-name
poetry@query	那你爸给我背一首唐诗了。	o o o o o o o o b-dynasty o o o
translation@translation	我想打你英语怎么说	b-content i-content i-content i-content b-target i-target o o o
train@query	重庆到成都的火车票多少钱	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o o o o
news@play	加，听新闻。	o o o o o o
train@query	潍坊到济南的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
train@query	烟台到齐齐哈尔的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city i-endloc_city o o o o
video@query	一个鬼子都不留	b-name i-name i-name i-name i-name i-name i-name
poetry@query	仓央嘉措的诗词。	b-author i-author i-author i-author o o o o
cookbook@query	猪肉灌汤包怎么做？	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
cookbook@query	请问红烧茄子怎么做？	o o b-dishname i-dishname i-dishname i-dishname o o o o
telephone@dial	给万结打电话	o b-name i-name o o o
flight@query	帮我订一张杭州到上海的机票	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
email@launch	我想打开新邮件	o o o o o o o
translation@translation	桔子英文怎么说	b-content i-content b-target i-target o o o
app@launch	打开天天动听播放站你名下	o o b-name i-name i-name i-name o o o o o o
cookbook@query	肉肉怎么腌制？	b-ingredient i-ingredient o o o o o
app@launch	打开优酷视频	o o b-name i-name i-name i-name
train@query	查寻上海到北京的火车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
train@query	后天上海到烟台的火车	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	如何煮牛肉饭。	o o b-dishname i-dishname i-dishname i-dishname o
cookbook@query	酸菜鱼的做法，妈。	b-dishname i-dishname i-dishname o o o o o o
cookbook@query	怎么炒南瓜？	o o b-dishname i-dishname i-dishname o
message@send	帮我发条短信吧	o o o o o o o
video@query	贺岁片	b-tag i-tag b-category
telephone@dial	打电话给张帕楼	o o o o b-name i-name i-name
music@play	唱一首简单爱	o o o b-song i-song i-song
health@query	脑瘫	b-keyword i-keyword
app@launch	打开我的浏览器	o o o o b-name i-name i-name
website@open	进入当乐网	o o b-name i-name i-name
epg@query	现在哪个频道播放电视剧	b-datetime_time i-datetime_time o o o o o o b-category i-category i-category
cookbook@query	清蒸鱼怎么做？吴？	b-dishname i-dishname i-dishname o o o o o o
cookbook@query	教我怎么做红烧肉	o o o o o b-dishname i-dishname i-dishname
tvchannel@play	换江苏卫视	o b-name i-name i-name i-name
cinemas@query	搜索合肥左岸电影城。	o o b-theatre i-theatre i-theatre i-theatre i-theatre i-theatre i-theatre o
message@send	发短信给张三的186的号码我今天请他吃饭	o o o o b-name i-name o b-headnum i-headnum i-headnum o o o b-content i-content i-content i-content i-content i-content i-content
epg@query	湖南卫视明天播什么节目	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date o o o o o
train@query	查一下到洛阳的高铁	o o o o b-endloc_city i-endloc_city o b-category i-category
cookbook@query	土豆怎么做才好吃？	b-ingredient i-ingredient o o o o o o o
novel@query	辛夷坞原来你还在这里小说	b-author i-author i-author b-name i-name i-name i-name i-name i-name i-name o o
video@query	满秋	b-name i-name
cookbook@query	坐宫保鸡丁需要哪些材料？	o b-dishname i-dishname i-dishname i-dishname o o o o o o o
app@launch	opera浏览器	b-name i-name i-name i-name i-name i-name i-name i-name
app@launch	打开系统软件清理	o o b-name i-name i-name i-name i-name i-name
message@send	给刘俊发短信	o b-name i-name o o o
flight@query	济南到重庆的航班。	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
video@query	美国电影破碎之城	b-area i-area b-category i-category b-name i-name i-name i-name
app@launch	打开相机这	o o b-name i-name o
translation@translation	一千五英语怎么说	b-content i-content i-content b-target i-target o o o
translation@translation	我想吃汉堡包的英文怎么说	b-content i-content i-content i-content i-content i-content o b-target i-target o o o
cookbook@query	煮咖喱饭。	o b-dishname i-dishname i-dishname o
map@position	科大讯飞在哪里呀	b-location_poi i-location_poi i-location_poi i-location_poi o o o o
cookbook@query	能山药怎么做？	o b-ingredient i-ingredient o o o o
riddle@query	查个字谜。	o o b-category i-category o
poetry@query	背离骚给我听。	o b-name i-name o o o o
map@route	到环都大酒店怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
cookbook@query	红烧肉的做法啊！	b-dishname i-dishname i-dishname o o o o o
stock@query	万科a股票	b-name i-name i-name o o
poetry@query	来is，来一首采莲。	o o o o o o o b-name i-name o
video@query	我想看董浩配音的动漫	o o o b-artist i-artist b-artistrole i-artistrole o b-category i-category
tvchannel@play	cctv6电影	b-name i-name i-name i-name i-name i-name i-name
map@route	导航到建八路	o o o b-endloc_poi i-endloc_poi i-endloc_poi
music@play	个来一首路灯下的小姑娘。	o o o o b-song i-song i-song i-song i-song i-song i-song o
translation@translation	智能手机英语怎么说	b-content i-content i-content i-content b-target i-target o o o
map@route	南京火车站到南京农业大学	b-startloc_city i-startloc_city b-startloc_poi i-startloc_poi i-startloc_poi o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi
stock@closeprice_query	腾讯股票昨日收盘价	b-name i-name o o b-yesterday i-yesterday o o o
video@query	我想看张艺谋导演的电影	o o o b-artist i-artist i-artist b-artistrole i-artistrole o b-category i-category
radio@launch	收听安徽广播电台。	o o b-location_province i-location_province b-name i-name i-name i-name o
poetry@query	李白的静夜思怎么读？	b-author i-author o b-name i-name i-name o o o o
train@query	查看滁州到南京的火车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
video@query	最美的时光	b-name i-name i-name i-name i-name
map@position	美国大使馆在哪	b-location_poi i-location_poi i-location_poi i-location_poi i-location_poi o o
message@send	给徐茶叶发短信	o b-name i-name i-name o o o
epg@query	现在有什么好看的电视剧吗？	b-datetime_time i-datetime_time o o o o o o b-category i-category i-category o o
news@play	今天杭州有什么新闻	b-datetime_date i-datetime_date b-location_city i-location_city o o o o o
poetry@default	帮我找首诗。	o o o o o o
map@position	合肥百货大楼在哪里	b-location_city i-location_city b-location_poi i-location_poi i-location_poi i-location_poi o o o
poetry@query	给我朗诵一下岳飞的满江红。	o o o o o o b-author i-author o b-name i-name i-name o
map@position	龙王庙在哪里	b-location_poi i-location_poi i-location_poi o o o
poetry@default	读一首古诗。	o o o o o o
cookbook@query	酱茄条做法。	b-dishname i-dishname i-dishname o o o
train@query	帮我查一下苏州到上海的火车	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
riddle@query	打一个谜语男人的腿残。	o o o b-category i-category o o o o o o
riddle@query	动物谜语。	b-category i-category i-category i-category o
cookbook@query	胖鱼头怎么烧？	b-ingredient i-ingredient i-ingredient o o o o
epg@query	北京青年频道谁在说	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name
cookbook@query	打豆浆剩下的豆渣怎样做，好吃？	o o o o o o b-ingredient i-ingredient o o o o o o o
flight@query	去伦敦的航班	o b-endloc_city i-endloc_city o o o
cookbook@query	瞌睡鱼怎么做？	o o b-ingredient o o o o
translation@translation	很高兴认识你英语怎么说啊	b-content i-content i-content i-content i-content i-content b-target i-target o o o o
cookbook@query	小军儿炖土豆该怎么做？	o o o b-dishname i-dishname i-dishname o o o o o
stock@query	查询一汽轿车股票	o o b-name i-name i-name i-name o o
match@query	7月13号广州恒大俱乐部的比赛有哪些	b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date b-name i-name i-name i-name o o o o o o o o o
music@play	来首出师表	o o b-song i-song i-song
map@route	从我这里去芙蓉区政府怎么去	o o o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
video@query	读心专家	b-name i-name i-name i-name
epg@query	帮我查下下周演新闻联播	o o o o b-datetime_date i-datetime_date o b-name i-name i-name i-name
riddle@query	那来个灯谜吧！	o o o b-category i-category o o
lottery@number_query	看一看七乐彩的信息	o o o b-name i-name i-name o o o
cookbook@query	干锅鱼怎么做	b-dishname i-dishname i-dishname o o o
flight@query	从厦门到昆明的飞机	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
health@query	如何治疗颈椎病。	o o o o b-keyword i-keyword i-keyword o
translation@translation	我不吃英文怎么讲	b-content i-content i-content b-target i-target o o o
cookbook@query	即鱼汤怎么做？	o b-dishname i-dishname o o o o
translation@translation	一加一用英语怎么说	b-content i-content i-content o b-target i-target o o o
bus@query	无锡到阜阳怎么坐汽车？	b-src i-src o b-dest i-dest o o o o o o
novel@query	我要看魔幻学院小说	o o o b-category i-category i-category i-category o o
cookbook@query	啤酒鸭怎么做？	b-dishname i-dishname i-dishname o o o o
telephone@dial	打电话给黄组织	o o o o b-name i-name i-name
novel@query	我要看古言小说	o o o b-category i-category o o
cookbook@query	搜索西红柿的做法。	o o b-ingredient i-ingredient i-ingredient o o o o
stock@query	包钢稀土股票价格	b-name i-name i-name i-name o o o o
health@query	脊髓损伤。	b-keyword i-keyword i-keyword i-keyword o
tvchannel@play	远教四台	b-name i-name i-name i-name
lottery@number_query	买三注星期四开奖的七乐彩	o o o b-datetime_date i-datetime_date i-datetime_date o o o b-name i-name i-name
train@query	重庆到无锡的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
video@query	抬头见喜	b-name i-name i-name i-name
flight@query	查询大大后天广州到武汉的航班	o o b-startdate_date i-startdate_date i-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
flight@query	到贵阳的航班。	o b-endloc_city i-endloc_city o o o o
train@query	明天到郑州的火车	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
app@launch	打开语音软件	o o b-name i-name o o
match@query	中超赛事预告吗？	b-category i-category o o o o o o
map@position	我所在地理位置	o o o o o o o
video@query	《武动乾坤》	o b-name i-name i-name i-name o
map@route	去汽车东站怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
cookbook@query	猪舌头怎么做比较啊子？	b-ingredient i-ingredient i-ingredient o o o o o o o o
map@position	云浮在哪里	b-location_city i-location_city o o o
translation@translation	我记住了用英文怎么讲	b-content i-content i-content i-content o b-target i-target o o o
translation@translation	腿英文怎么说	b-content b-target i-target o o o
cookbook@query	做糖醋排骨	o b-dishname i-dishname i-dishname i-dishname
cookbook@query	怎样做糖醋排骨时，去吃饭洗澡了。	o o o b-dishname i-dishname i-dishname i-dishname o o o o o o o o o
music@play	给我放首歌	o o o o o
message@send	发送短消息	o o o o o
stock@query	苏泊尔股价大跌	b-name i-name i-name o o o o
message@send	给查乐发短信	o b-name i-name o o o
map@route	春熙路怎么走	b-endloc_poi i-endloc_poi i-endloc_poi o o o
message@send	给栾佳佳发短信说回到济南了	o b-name i-name i-name o o o o b-content i-content i-content i-content i-content
match@query	北京国安5月23号比赛和谁踢	b-name i-name i-name i-name b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date o o o o o
train@query	郑州到许昌的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	地心历险记二	b-name i-name i-name i-name i-name i-name
stock@query	查询中国石化的股价	o o b-name i-name i-name i-name o o o
epg@query	现在有什么好的电影呢？	b-datetime_time i-datetime_time o o o o o b-category i-category o o
poetry@query	抽刀断水水更流的下一句是什么？	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
cookbook@query	怎么做冰激凌？	o o o b-dishname i-dishname i-dishname o
cookbook@query	木瓜汤怎么做	b-dishname i-dishname i-dishname o o o
map@position	移动公司在哪里呀	b-location_poi i-location_poi i-location_poi i-location_poi o o o o
stock@riserate_query	代码000800的股票涨幅是多少	o o b-code i-code i-code i-code i-code i-code o o o o o o o o
video@query	一路向西	b-name i-name i-name i-name
video@query	我要看巴拉小魔仙	o o o b-name i-name i-name i-name i-name
flight@query	明天到佛山的航班	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
map@route	怎么去泉城广场	o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi
epg@query	今天电影频道演什么	b-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o
cookbook@query	烤鸭，啊！	b-dishname i-dishname o o o
cookbook@query	螃蟹怎么蒸？	b-ingredient i-ingredient o o o o
stock@query	苹果公司股票每股多少钱啊	b-name i-name i-name i-name o o o o o o o o
poetry@query	来首唐诗小池	o o b-dynasty o b-name i-name
translation@translation	大家今天心情如何用英语怎么说	b-content i-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
video@query	猫眼三姐妹	b-name i-name i-name i-name i-name
train@query	从东莞到厦门的火车票	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
video@query	电影十二生肖	b-category i-category b-name i-name i-name i-name
music@play	我想听忐忑这首歌打	o o o b-song i-song o o o o
cookbook@query	用电压力锅怎么蒸米粉肉。	o o b-utensil i-utensil i-utensil o o b-dishname i-dishname i-dishname i-dishname o
video@query	中国合伙人	b-name i-name i-name i-name i-name
poetry@query	请背诵静夜思。	o o o b-name i-name i-name o
cookbook@query	西兰花怎么做？	b-ingredient i-ingredient i-ingredient o o o o
map@position	嗯我想知道曲阜在什么地方	o o o o o b-location_area i-location_area o o o o o
telephone@dial	打电话温正军	o o o b-name i-name i-name
health@query	肩关节周围炎	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword
cookbook@query	怎样做糖醋排骨。	o o o b-dishname i-dishname i-dishname i-dishname o
epg@query	cctv-10的百家讲坛	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o b-name i-name i-name i-name
train@query	杭州到北京的火车班次	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o o
translation@translation	当前不再呼叫英语怎么说	b-content i-content i-content i-content i-content i-content b-target i-target o o o
translation@translation	明天有什么活动用英语怎么讲	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
stock@query	查询东方集团的股票	o o b-name i-name i-name i-name o o o
cookbook@query	煲鸡汤。	b-dishname i-dishname i-dishname o
music@play	来点歌听听	o o o o o
poetry@query	张，来首白居易的诗。	o o o o b-author i-author i-author o o o
tvchannel@play	中国教育电视台三台	b-name i-name i-name i-name i-name i-name i-name i-name i-name
news@play	我要听新闻，给我数。	o o o o o o o o o o
epg@query	浙江卫视今晚有中国好声音吗？	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o b-name i-name i-name i-name i-name o o
cookbook@query	银耳莲子粥怎么做	b-dishname i-dishname i-dishname i-dishname i-dishname o o o
video@query	我要看西游记啊	o o o b-name i-name i-name o
video@query	美国电影敢死队二	b-area i-area b-category i-category b-name i-name i-name i-name
translation@translation	今天是个好日子的英文怎么讲	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
email@replay_all	我想全部答复	o o o o o o
tvchannel@play	江苏影视	b-name i-name i-name i-name
stock@query	科大讯飞今天的股票	b-name i-name i-name i-name o o o o o
message@sendcontacts	把许琦彪的号码发给徐鹏	o b-name i-name i-name o o o o o b-receiver i-receiver
news@play	我想知道今天的娱乐新闻。	o o o o b-datetime_date i-datetime_date o b-category i-category o o o
flight@query	武汉到北京的飞机票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	请问牛排怎么做	o o b-dishname i-dishname o o o
music@play	来一首听你听我	o o o b-song i-song i-song i-song
cinemas@query	查询众乐电影院最热门的电影	o o b-theatre i-theatre i-theatre i-theatre i-theatre o o o o o o
epg@query	cctv9明晚有转播仁心解码2呢	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o o o b-name i-name i-name i-name i-name o
music@play	来一首宝贝对不起	o o o b-song i-song i-song i-song i-song
music@play	我想听周杰伦的菊花台	o o o b-artist i-artist i-artist o b-song i-song i-song
stock@closeprice_query	美菱电器的昨日收盘价是多少	b-name i-name i-name i-name o b-yesterday i-yesterday o o o o o o
cookbook@query	米粉肉怎么做？	b-dishname i-dishname i-dishname o o o o
video@query	宫崎骏动画电影	b-artist i-artist i-artist b-tag i-tag b-category i-category
translation@translation	你吃过早饭了吗用英文怎么讲	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
translation@translation	西红柿用英语怎么说	b-content i-content i-content o b-target i-target o o o
message@sendcontacts	把哥哥的电话发给殷龙	o b-name i-name o o o o o b-receiver i-receiver
train@query	广州到南宁的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
lottery@number_query	搜索大乐透的中奖号码	o o b-name i-name i-name o o o o o
news@play	我要听昆明新闻。	o o o b-location_city i-location_city o o o
video@query	中国新声代	b-name i-name i-name i-name i-name
app@launch	打开酷狗并随机播放	o o b-name i-name o o o o o
telephone@dial	打电话给陈雷	o o o o b-name i-name
telephone@dial	打电话零八	o o o o o
radio@launch	收听中国人民广播电台广播	o o b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
telephone@dial	打电话给王宇婕	o o o o b-name i-name i-name
riddle@query	不辣，猜谜语。	o o o o b-category i-category o
music@play	再来一首飞得更高。	o o o o b-song i-song i-song i-song o
health@query	甲亢怎么治疗？	b-keyword i-keyword o o o o o
message@sendcontacts	把高建清的号码发给潘青华	o b-name i-name i-name o o o o o b-receiver i-receiver i-receiver
health@query	给我查一下，乳腺增生怎么治疗？	o o o o o o b-keyword i-keyword i-keyword i-keyword o o o o o
map@position	帮我查一下合肥市三孝口在哪里	o o o o o b-location_city i-location_city o b-location_poi i-location_poi i-location_poi o o o
poetry@query	蒋捷的宋词	b-author i-author o b-dynasty o
cookbook@query	星光做西红柿炒鸡蛋呢！	o o o b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o o
cookbook@query	怎样炒肉。	o o b-dishname i-dishname o
message@send	发短信给叶少云晚上要不要出去玩	o o o o b-name i-name i-name b-content i-content i-content i-content i-content i-content i-content i-content
flight@query	明天温州到上海的航班。	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	葱烧海参怎么做	b-dishname i-dishname i-dishname i-dishname o o o
train@query	可以帮买火车票吗	o o o o o o o o
epg@query	搜一下cctv74月15号播出新编辑部的故事呢	o o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date o o b-name i-name i-name i-name i-name i-name i-name o
train@query	南京到厦门的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
train@query	明天去蚌埠的车票	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
translation@translation	我想出去旅游英文怎么说	b-content i-content i-content i-content i-content i-content b-target i-target o o o
music@play	随便唱首歌。	o o o o o o
bus@query	在合肥怎么坐去南京的汽车	o b-src i-src o o o o b-dest i-dest o o o
tvchannel@play	btvkaku少儿	b-name i-name i-name i-name i-name i-name i-name i-name i-name
music@play	我叫小沈阳这首歌	b-song i-song i-song i-song i-song o o o
translation@translation	晚上好用英语怎么说	b-content i-content i-content o b-target i-target o o o
cookbook@query	面包的配方。	b-dishname i-dishname o o o o
message@send	给李占峰发短信你现在在做什么	o b-name i-name i-name o o o b-content i-content i-content i-content i-content i-content i-content
tvchannel@play	北京财经台	b-name i-name i-name i-name i-name
news@play	温州今天的新闻	b-location_city i-location_city b-datetime_date i-datetime_date o o o
cookbook@query	帮我查一下可乐鸡翅怎么做？	o o o o o b-dishname i-dishname i-dishname i-dishname o o o o
radio@launch	请帮我调频98.2山东人民广播电台经济台	o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	做面包的配方。	o b-dishname i-dishname o o o o
telephone@dial	打电话给艾背	o o o o b-name i-name
music@play	播放黑猫警长。	o o b-song i-song i-song i-song o
video@query	我想看电影搜索	o o o b-category i-category b-name i-name
video@query	憨豆特工	b-name i-name i-name i-name
stock@query	永高股份的股票	b-name i-name i-name i-name o o o
train@query	我要订一张到宁波的动车票	o o o o o o b-endloc_city i-endloc_city o b-category i-category o
contacts@query	查看之丽丽的号码	o o b-name i-name i-name o o o
poetry@default	呵呵，背首诗来听。	o o o o o o o o o
music@search	帮我查一下周杰伦的歌	o o o o o b-artist i-artist i-artist o o
cookbook@query	牛肉面，哦。	b-dishname i-dishname i-dishname o o o
poetry@query	背一首李白的诗来听听。	o o o b-author i-author o o o o o o
website@open	易车网看看	b-name i-name i-name o o
flight@query	明天从桂林到杭州的航班	b-startdate_date i-startdate_date o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
poetry@query	唐寅的诗。	b-author i-author o o o
stock@query	招商银行港股的股价	b-name i-name i-name i-name o o o o o
train@query	北京到镇江的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
map@route	从这里到市中心怎么走	o o o o b-endloc_poi i-endloc_poi i-endloc_poi o o o
video@query	共同关注	b-name i-name i-name i-name
video@query	美国恐怖电影	b-area i-area b-tag i-tag b-category i-category
